model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,recent,desc_module_w1000_recent,desc,module,w1000,0.466313492063492,0.4835892857142857,0.07,0.0495833333333333,0.3066666666666667,0.7401666666666666,0.229,0.8471666666666667,0.127,0.9365
bge-small,recent,desc_module_all_recent,desc,module,all,0.0457777777777777,0.0567499999999999,0.035,0.0175,0.0233333333333333,0.04375,0.023,0.08125,0.015,0.1025
bge-small,recent,comments_file_w100_recent,comments,file,w100,0.011705588149667,0.0218055555555555,0.015,0.0056458333333333,0.0133333333333333,0.014125,0.011,0.014984649122807,0.0085,0.0165923046251993
bge-small,recent,comments_file_w1000_recent,comments,file,w1000,0.0219269910888331,0.0341666666666666,0.03,0.0122631578947368,0.02,0.0184353070175438,0.017,0.0248998538011695,0.0125,0.0287178362573099
bge-small,recent,comments_file_all_recent,comments,file,all,0.0102920495683653,0.0140178571428571,0.005,0.005,0.0033333333333333,0.0075,0.004,0.0080263157894736,0.008,0.0361783625730994
bge-small,recent,comments_module_w100_recent,comments,module,w100,0.7853137896825396,0.8620892857142857,0.805,0.6685,0.3133333333333333,0.7526666666666667,0.241,0.8775833333333333,0.1355,0.9770833333333332
bge-small,recent,comments_module_w1000_recent,comments,module,w1000,0.4585089285714286,0.4838670634920635,0.07,0.0495833333333333,0.3066666666666666,0.7401666666666666,0.2289999999999999,0.8471666666666667,0.127,0.9365
bge-small,recent,comments_module_all_recent,comments,module,all,0.0462539682539682,0.0558333333333333,0.035,0.02125,0.0216666666666666,0.04,0.022,0.07625,0.0155,0.105
bge-small,modn,title_file_w100_modn,title,file,w100,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.005
bge-small,modn,title_file_w1000_modn,title,file,w1000,0.002792046565696,0.0348888888888888,0.025,0.0010762207676401,0.0199999999999999,0.0025273026555785,0.016,0.0036237938836487,0.0095,0.0048142700741249
bge-small,modn,title_file_all_modn,title,file,all,0.0593840878705625,0.1343194444444444,0.095,0.0300206652120845,0.0633333333333333,0.056996385763463,0.057,0.0727922852343625,0.0475,0.0999760302110994
bge-small,modn,title_module_w100_modn,title,module,w100,0.2371866402116402,0.2812757936507937,0.07,0.0324166666666666,0.0866666666666666,0.1335833333333333,0.203,0.726,0.1255,0.84775
bge-small,modn,title_module_w1000_modn,title,module,w1000,0.4086648148148148,0.4505039682539683,0.21,0.1451666666666666,0.2483333333333333,0.5459166666666667,0.184,0.6444166666666666,0.1255,0.8236666666666665
bge-small,modn,title_module_all_modn,title,module,all,0.3033345238095238,0.3386190476190476,0.16,0.0972499999999999,0.17,0.3335833333333333,0.147,0.4839166666666666,0.1165,0.7513333333333333
bge-small,modn,desc_file_w100_modn,desc,file,w100,0.0010155763239875,0.0066666666666666,0.005,0.001,0.0033333333333333,0.0010467289719626,0.002,0.0010467289719626,0.001,0.0010467289719626
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0048825571015025,0.0412420634920634,0.03,0.0014827057300461,0.025,0.00360750872453,0.022,0.0054292334851274,0.0195,0.0082297816266643
bge-small,modn,desc_file_all_modn,desc,file,all,0.0501221198714655,0.1703353174603174,0.12,0.0209272891308414,0.0916666666666666,0.0391000519649411,0.088,0.0704389597228516,0.068,0.1112062342715874
bge-small,modn,desc_module_w100_modn,desc,module,w100,0.2505477182539682,0.2935892857142857,0.09,0.0501666666666666,0.09,0.1385833333333333,0.204,0.731,0.13,0.8710833333333333
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.4341490079365078,0.4870416666666666,0.255,0.17725,0.2483333333333333,0.53775,0.19,0.6654166666666665,0.1325,0.8801666666666668
bge-small,modn,desc_module_all_modn,desc,module,all,0.3168047288359789,0.3590198412698412,0.18,0.10875,0.175,0.3549166666666667,0.1629999999999999,0.53125,0.1175,0.7375833333333333
bge-small,modn,comments_file_w100_modn,comments,file,w100,0.0001666666666666,0.0008333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001
bge-small,modn,comments_file_w1000_modn,comments,file,w1000,0.0052803844049693,0.0373253968253968,0.025,0.0009916343014747,0.0216666666666666,0.0029885481285957,0.023,0.005516952783373,0.021,0.0092847628296718
bge-small,modn,comments_file_all_modn,comments,file,all,0.0524536906062816,0.1617182539682539,0.1,0.0200337776297433,0.09,0.0473208918402271,0.086,0.0755942578754735,0.0695,0.1172866760728041
bge-small,modn,comments_module_w100_modn,comments,module,w100,0.2406702380952381,0.2826785714285714,0.075,0.0414166666666666,0.0866666666666666,0.1285833333333333,0.202,0.721,0.128,0.8581666666666666
bge-small,modn,comments_module_w1000_modn,comments,module,w1000,0.4440856812169312,0.4918670634920634,0.245,0.17475,0.2616666666666666,0.5735833333333332,0.193,0.6731666666666666,0.131,0.8686666666666667
bge-small,modn,comments_module_all_modn,comments,module,all,0.3356439484126984,0.3786825396825397,0.2,0.13125,0.19,0.3896666666666666,0.1639999999999999,0.5393333333333333,0.1185,0.7498333333333334
