model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0251632811632811,0.0439365079365079,0.03,0.0113611388611388,0.0216666666666666,0.0259147102897102,0.021,0.0323234681984681,0.0135,0.0422497502497502
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.3926928927553927,0.4316904761904762,0.255,0.2018589743589743,0.23,0.5216346153846153,0.163,0.6253846153846153,0.094,0.7124358974358974
bge-small,modn,diff_file_w1000_modn,diff,file,w1000,0.0297286081973581,0.0537638888888888,0.03,0.0117938311688311,0.0299999999999999,0.0393254245754245,0.022,0.0415433732933732,0.015,0.0488271312021312
bge-small,modn,diff_module_w1000_modn,diff,module,w1000,0.3345792887667888,0.3744484126984126,0.165,0.1206089743589743,0.2133333333333333,0.489551282051282,0.162,0.6162179487179487,0.092,0.701602564102564
bge-small,modn,title_file_all_modn,title,file,all,0.0914116960524855,0.1532757936507936,0.095,0.0424111244019138,0.0766666666666666,0.0869645709553604,0.073,0.1215063208721103,0.0575,0.1741394571802466
bge-small,modn,title_module_all_modn,title,module,all,0.3250789962352462,0.3495039682539682,0.175,0.1318589743589743,0.1616666666666666,0.3684935897435897,0.143,0.5491025641025641,0.1055,0.7667307692307692
bge-small,modn,desc_file_all_modn,desc,file,all,0.1064341456747863,0.1666944444444444,0.09,0.0387170767828662,0.0916666666666666,0.0978539121697016,0.088,0.1580241169649064,0.0664999999999999,0.2166127430535325
bge-small,modn,desc_module_all_modn,desc,module,all,0.3336501577126577,0.3611944444444445,0.19,0.1441666666666666,0.1733333333333333,0.3974679487179487,0.143,0.5399358974358974,0.1009999999999999,0.7333974358974359
bge-small,modn,diff_file_all_modn,diff,file,all,0.0990995490215885,0.1680059523809524,0.09,0.0426034939692834,0.09,0.1049663117071011,0.0819999999999999,0.1366563086470981,0.0645,0.21008105057184
bge-small,modn,diff_module_all_modn,diff,module,all,0.3671274165649166,0.3971984126984126,0.215,0.1768589743589743,0.1783333333333333,0.4047435897435897,0.157,0.6030448717948719,0.107,0.8075641025641025
bge-large,recent,title_file_w100_recent,title,file,w100,0.2417027710998009,0.3072817460317461,0.275,0.2212065826330532,0.115,0.242042080468551,0.081,0.2574468423733129,0.0505,0.2823681038603639
bge-large,recent,title_module_w100_recent,title,module,w100,0.8553270691609977,0.8688750000000001,0.785,0.7096309523809523,0.3566666666666667,0.910142857142857,0.23,0.9514404761904762,0.12,0.971904761904762
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.2405494955498148,0.3152003968253968,0.29,0.2209089635854342,0.1216666666666666,0.2428436677701383,0.081,0.2565996201510907,0.048,0.2792847705270306
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.8687457199546484,0.882875,0.815,0.7371309523809524,0.355,0.9076428571428572,0.229,0.9497738095238094,0.12,0.971904761904762
bge-large,recent,diff_file_w100_recent,diff,file,w100,0.251024256886101,0.3298690476190476,0.285,0.2237700746965453,0.1266666666666666,0.2414333996756597,0.091,0.266171494913755,0.0569999999999999,0.3007209129664625
bge-large,recent,diff_module_w100_recent,diff,module,w100,0.8394381802721088,0.8542222222222222,0.755,0.6812976190476189,0.355,0.9076428571428572,0.228,0.9481071428571428,0.12,0.971904761904762
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.2603480148259752,0.3446230158730158,0.27,0.1926574074074074,0.16,0.2800586932840769,0.118,0.3050110742364578,0.0755,0.3410517971444408
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.7045160336356764,0.7265813492063491,0.575,0.5029642857142856,0.33,0.8402619047619048,0.218,0.9040595238095238,0.1205,0.9784523809523809
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.2745325634609952,0.3660734126984127,0.3,0.2069155773420479,0.1766666666666666,0.2915885592159569,0.123,0.3126299897851334,0.079,0.3516677365026402
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.7097928193499622,0.7268392857142857,0.57,0.501297619047619,0.3333333333333332,0.8423452380952381,0.218,0.9098928571428572,0.12,0.9759523809523808
bge-large,recent,diff_file_w1000_recent,diff,file,w1000,0.2854009538727771,0.3718789682539682,0.305,0.2212410714285714,0.1716666666666666,0.3019097222222222,0.13,0.3326616367307157,0.0775,0.3564684140907825
bge-large,recent,diff_module_w1000_recent,diff,module,w1000,0.6259784580498866,0.646922619047619,0.44,0.3729642857142858,0.3133333333333333,0.7906785714285715,0.218,0.9041071428571428,0.1195,0.9676190476190476
bge-large,recent,title_file_all_recent,title,file,all,0.2064930916558542,0.2692539682539682,0.215,0.1638276143790849,0.11,0.2334052287581699,0.076,0.2497326097105509,0.047,0.2673683579492402
bge-large,recent,title_module_all_recent,title,module,all,0.2984160052910052,0.3107916666666667,0.145,0.1171309523809523,0.1516666666666666,0.3557619047619048,0.1329999999999999,0.5334285714285714,0.084,0.6657261904761904
bge-large,recent,desc_file_all_recent,desc,file,all,0.225598374476053,0.2961428571428571,0.235,0.1750277777777777,0.1233333333333333,0.2496269841269841,0.087,0.2686946248196248,0.0525,0.2925838744588745
bge-large,recent,desc_module_all_recent,desc,module,all,0.3390801587301587,0.353265873015873,0.195,0.15975,0.1616666666666666,0.3832619047619047,0.146,0.5806785714285714,0.0885,0.6951904761904761
bge-large,recent,diff_file_all_recent,diff,file,all,0.1699292577526655,0.2194345238095238,0.135,0.0942162698412698,0.11,0.2178055555555555,0.083,0.2501479188166494,0.05,0.2704496109841311
bge-large,recent,diff_module_all_recent,diff,module,all,0.2785168650793651,0.294547619047619,0.125,0.101297619047619,0.1333333333333333,0.3182619047619047,0.115,0.4591428571428571,0.093,0.7582261904761906
bge-large,modn,title_file_w100_modn,title,file,w100,0.0211467268842268,0.0579007936507936,0.045,0.01319826007326,0.0199999999999999,0.02132326007326,0.017,0.0306565934065934,0.011,0.0386111388611388
bge-large,modn,title_module_w100_modn,title,module,w100,0.5310785256410255,0.5943928571428571,0.515,0.4306089743589743,0.235,0.567275641025641,0.158,0.6156089743589743,0.0895,0.6851602564102564
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0217613462925962,0.0575416666666666,0.04,0.0168589743589743,0.0233333333333333,0.0251885198135198,0.016,0.0261111388611388,0.0095,0.0311111388611388
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.5456916208791209,0.6115952380952381,0.545,0.4543589743589744,0.2383333333333333,0.574775641025641,0.158,0.6156089743589743,0.0895,0.6851602564102564
bge-large,modn,diff_file_w100_modn,diff,file,w100,0.0283052919302919,0.057797619047619,0.04,0.0195643939393939,0.0266666666666666,0.0314870129870129,0.018,0.0329293206793206,0.011,0.0390088661338661
bge-large,modn,diff_module_w100_modn,diff,module,w100,0.5176380494505495,0.5864761904761905,0.485,0.4043589743589743,0.235,0.5685256410256411,0.16,0.624775641025641,0.0895,0.6851602564102564
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.0258630358838692,0.0486170634920634,0.03,0.0094861388611388,0.0283333333333333,0.0250615634365634,0.021,0.0302401348651348,0.0175,0.0530831113331113
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.3883149292836793,0.433204365079365,0.245,0.1856089743589744,0.2216666666666666,0.5053846153846154,0.16,0.6183012820512821,0.0935,0.713076923076923
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0346103486460629,0.0587698412698412,0.04,0.0194861388611388,0.0316666666666666,0.0327698967698967,0.0279999999999999,0.046912629037629,0.0175,0.0529698634698634
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.4053807234432234,0.4491269841269841,0.28,0.2131089743589743,0.2233333333333332,0.5041346153846153,0.16,0.615801282051282,0.093,0.7116025641025641
bge-large,modn,diff_file_w1000_modn,diff,file,w1000,0.0329309856809856,0.06625,0.04,0.0149567099567099,0.04,0.0373532301032301,0.031,0.0504164169164169,0.017,0.0557602397602397
bge-large,modn,diff_module_w1000_modn,diff,module,w1000,0.3543057081807081,0.3986309523809524,0.175,0.1176923076923077,0.23,0.5266346153846153,0.165,0.6337179487179487,0.092,0.6974358974358975
bge-large,modn,title_file_all_modn,title,file,all,0.0985272795409203,0.1738769841269841,0.1,0.0417444577352472,0.0966666666666666,0.1155598007255902,0.081,0.1578377228035122,0.0619999999999999,0.1962057251940756
bge-large,modn,title_module_all_modn,title,module,all,0.3436510861823362,0.3695416666666666,0.185,0.146025641025641,0.185,0.4272435897435898,0.145,0.5497115384615384,0.108,0.7827564102564102
bge-large,modn,desc_file_all_modn,desc,file,all,0.1098983292009936,0.2047599206349206,0.13,0.0414801387209282,0.1083333333333333,0.1149928759836654,0.089,0.1551836768494663,0.072,0.2233883924041818
bge-large,modn,desc_module_all_modn,desc,module,all,0.3667210266585266,0.4017678571428571,0.23,0.177275641025641,0.1816666666666666,0.4272435897435898,0.149,0.5613782051282051,0.1085,0.7952564102564103
bge-large,modn,diff_file_all_modn,diff,file,all,0.1018942776904243,0.1939642857142857,0.12,0.0420898151556046,0.095,0.1131921156329051,0.081,0.1554771361679256,0.063,0.2006734870392765
bge-large,modn,diff_module_all_modn,diff,module,all,0.3900561787749288,0.4230496031746031,0.235,0.1851923076923077,0.1933333333333333,0.4414102564102563,0.16,0.5947115384615385,0.1165,0.8510897435897437
